,mean_imp_knn,mean_imp_lr,mean_imp_rf,gb
0,0.1276857852935791,0.012021064758300781,0.030689239501953125,0.20235753059387207
1,0.04915332794189453,0.002079486846923828,0.029135704040527344,0.2039933204650879
2,0.04904913902282715,0.0,0.09719300270080566,0.13994717597961426
3,0.10616040229797363,0.0017588138580322266,0.10869622230529785,0.3198835849761963
4,0.03718686103820801,0.0063054561614990234,0.023861408233642578,0.3101160526275635
